PN,Dataset,Count,LGB_Winkler_80CI_Mean,LGB_Winkler_80CI_Std,LGB_PICP_80CI,LGB_Winkler_50CI_Mean,LGB_Winkler_50CI_Std,LGB_PICP_50CI,LGB_Q10,LGB_Q90,LGB_Median_Q10_Q90,LGB_Q25,LGB_Q75,LGB_Median_Q25_Q75,LGB_MAE_Mean,LGB_MAE_Std,TF_Winkler_80CI_Mean,TF_Winkler_80CI_Std,TF_PICP_80CI,TF_Winkler_50CI_Mean,TF_Winkler_50CI_Std,TF_PICP_50CI,TF_Q10,TF_Q90,TF_Median_Q10_Q90,TF_Q25,TF_Q75,TF_Median_Q25_Q75,TF_MAE_Mean,TF_MAE_Std,LGB_PICP_80CI_Pct,LGB_PICP_50CI_Pct,TF_PICP_80CI_Pct,TF_PICP_50CI_Pct
3888058-7,Validation,3,14.539389530929105,0.731802339387106,0.6666666666666666,8.296387422659421,1.5358867651203167,0.3333333333333333,15.955767043289486,30.385897640175163,14.069414455159169,19.148961493496095,26.36819588548758,7.544305188023486,5.665615869978994,1.9396391490324911,20.787594604492188,1.1597510192818485,0.6666666666666666,11.294024467468263,1.468302008824179,0.3333333333333333,12.510087,33.222645,19.864395,17.26017,27.00795,9.348021,6.568667729695641,5.167455366413742,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
3907130402,Test,3,14.358445745476919,0.8297195660684983,0.6666666666666666,9.033539196859925,1.876896920258567,0.3333333333333333,17.265578022698794,31.237911767133436,13.588310660507446,20.461246874200906,27.736518204545515,7.1509812619954936,7.016790762816798,4.3136409647494585,22.114989026387533,0.6459859830584347,0.6666666666666666,11.403262456258139,1.0292553261295867,0.3333333333333333,13.735702,35.78641,22.069614,18.776855,29.09027,10.353926,5.6881364186604815,2.5290777506509294,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
3907130402,Validation,3,12.923811898729298,0.9783076814913675,0.6666666666666666,8.394971997471567,1.471609282636934,0.0,15.758545678591782,28.65410449443121,13.213890654867694,17.793710537244696,25.044031736099196,7.551368693869993,5.1161558106203096,1.4592787950945034,21.328020095825195,0.7198766808571437,1.0,10.41839345296224,0.48653862123948116,0.6666666666666666,13.125225,34.453247,21.345356,18.056604,27.926567,9.950151,5.8334910074869795,2.590263750657628,66.66666666666666,0.0,100.0,66.66666666666666
3945128218,Test,3,12.708328924032775,0.860536000810669,0.3333333333333333,9.189689387474303,1.4543987966910923,0.0,9.087821186702497,21.340252498512935,11.94988675449273,11.333049969094814,17.87329177454069,6.88053858664682,8.669141376867788,2.0778261384744354,16.705924288431802,1.5111009759302514,0.3333333333333333,11.039116382598877,1.6957635340961401,0.0,8.2596445,24.543604,15.805093,11.862682,20.142027,8.129186,9.898006439208984,2.1700651178138846,33.33333333333333,0.0,33.33333333333333,0.0
3945128218,Validation,3,12.291989176420238,0.3314942086450567,1.0,6.95384964812687,0.43184701101606154,0.6666666666666666,8.947392078339758,21.239381254759994,12.295642247213365,11.205249297202897,17.79900242612455,6.532362359003223,3.0453574477700793,1.6757548239793592,14.626540184020996,0.4311483632251902,1.0,7.932483832041423,0.32896580240592516,0.3333333333333333,6.534678,21.161219,14.816446,9.636039,17.252537,7.694828,4.230260848999022,0.8351362843359733,100.0,66.66666666666666,100.0,33.33333333333333
396608-1,Test,3,14.28791024473778,0.6324217241675534,1.0,7.320594406717215,0.17666291625040506,1.0,10.088025068485969,24.37593531322375,13.86057318832986,13.55250008171725,20.873094488434464,7.316083353437101,2.1205664592474367,0.766357773188538,16.785298029581707,0.6010645825327019,1.0,8.356747309366861,0.18769350725119582,1.0,8.760892,25.54619,16.619293,12.496742,20.85349,8.317701,2.822797775268553,1.1843634059228116,100.0,100.0,100.0,100.0
396608-1,Validation,3,15.731233909394442,1.3033584327455916,0.3333333333333333,10.045728172936942,1.5959869102273143,0.3333333333333333,11.555673392558836,27.02756210071713,15.16259358571469,14.998965795515716,23.10588334208506,8.166409251960172,6.78956917038328,3.2640581868842657,15.814759254455566,0.1730308608825449,1.0,8.393051147460938,0.3260424803486123,0.3333333333333333,7.7950325,23.609793,15.901319,11.311851,19.261057,7.9395075,4.396844863891599,0.43429753177839536,33.33333333333333,33.33333333333333,100.0,33.33333333333333
396800-12,Test,3,14.45764107203079,0.6332131932740588,0.6666666666666666,8.088558309873504,1.7609363615110178,0.6666666666666666,18.35686121239723,32.76821208345307,14.067644296900827,21.62560180325821,28.850986949672546,7.378470406068175,4.144298601159407,3.5605186642365942,23.096988677978516,1.0235720260803312,1.0,11.870004653930664,0.7120660238701643,0.3333333333333333,14.835893,37.93288,22.734632,20.135916,31.17768,10.8183975,7.307092030843095,3.5411003077132985,66.66666666666666,66.66666666666666,100.0,33.33333333333333
396800-12,Validation,3,14.756360558757578,0.6918690842394566,0.3333333333333333,9.878156359567289,1.8823165824042674,0.3333333333333333,18.15464085514169,32.58546462495195,14.213571794886,21.341410894113285,29.203034372264298,7.767096161822995,7.798644323123788,3.8330592901073146,21.248076756795246,1.4454247732721948,1.0,11.7906125386556,1.6533107231166049,0.3333333333333333,13.115949,34.364025,20.236944,18.065962,28.076265,9.586039,8.543945312500002,2.7906687354930746,33.33333333333333,33.33333333333333,100.0,33.33333333333333
398750-5,Test,3,12.42405980896762,0.4080643937470097,0.6666666666666666,7.674318904309918,0.8467019196712664,0.3333333333333333,8.052208523893361,20.354189195573365,12.480924573159808,11.081620460348873,17.763103350448386,6.839814834362974,5.212959275662156,2.2910703289383396,15.26484203338623,0.3815370546084739,0.6666666666666666,8.998695373535156,0.8561131550583497,0.3333333333333333,7.133611,22.317904,15.520473,10.42603,18.263199,7.952944,5.528826395670573,3.262611000174268,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
398750-5,Validation,3,12.098455009322494,0.5115213294131777,0.6666666666666666,7.5597992104961484,1.1981259486869331,0.6666666666666666,8.51903885878962,20.49814184313686,11.810326999552315,11.311790156715217,18.08736526803403,6.722585851203327,2.70147011270257,3.734374109145396,14.787606938680014,0.307308791366319,0.6666666666666666,8.2087721824646,0.9505194517666667,0.6666666666666666,6.6555037,21.434568,14.596743,9.868487,17.500427,7.5746765,3.5543060302734375,1.9685367658256918,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
398786-5,Test,3,13.506537116543653,1.1437658874341057,1.0,7.263912558851537,0.6961327897460954,0.6666666666666666,8.714499077530052,22.221036194073708,13.626693122519333,11.45987630862094,18.556650873777258,6.900192269691903,2.242461602217002,1.398095083562988,15.556347529093424,0.5404643594865651,1.0,7.999801953633626,0.16837415964356892,1.0,7.533722,23.09007,15.408556,10.922841,18.922644,8.0184765,2.4008893966674805,0.6441566386030527,100.0,66.66666666666666,100.0,100.0
398786-5,Validation,3,12.086011652314028,0.19224391437490893,0.6666666666666666,7.859924989411907,1.1277313725595404,0.3333333333333333,8.748350913010228,20.701334500735182,12.218220195627199,11.00361979222401,17.926869289634084,7.06371242779073,4.843726811204105,2.2507058344309243,15.202354749043783,0.4019724646641954,0.6666666666666666,8.752229849497477,0.9681055283629116,0.3333333333333333,7.0674644,22.189392,15.058604,10.325501,18.130552,7.7873945,5.133285840352376,3.4041671579028394,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333
398908-5,Test,3,16.719896424902743,1.3444644398856158,0.6666666666666666,11.258356391024199,2.9197064903609755,0.3333333333333333,16.070959504883273,31.954469500582523,15.803891421654342,18.59175508108923,26.921778693483546,8.217581749171092,9.36945169180907,8.461408202474823,19.738953590393066,2.2355215178261227,0.3333333333333333,12.618707974751791,2.6173051253301174,0.3333333333333333,10.942327,29.943766,19.918032,15.225685,24.460596,9.694571,10.089035987854006,6.299626629615178,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333
398908-5,Validation,3,16.76159089560444,1.2234750573001987,0.6666666666666666,10.447572568805837,1.7636213615100098,0.0,17.365413866396207,33.73360600707709,16.097299638468144,20.02659065619051,28.39743271382299,8.012245418303248,8.378342432682679,4.179346017575261,21.582935015360516,1.4570101360897578,0.6666666666666666,11.836464564005533,1.8314436970007664,0.0,13.244374,34.710068,20.71931,18.237265,28.282679,9.771717,8.044119517008467,2.5665299515960616,66.66666666666666,0.0,66.66666666666666,0.0
4-60000H883-00,Test,3,13.916062140511642,1.1752837110653198,1.0,8.98754585702988,1.1406636188094899,1.0,22.10236775655402,36.018429897065666,13.179469805726264,23.92880566442477,32.91635152145466,8.925140564728867,1.726434717276535,0.37792585430552644,24.057912826538086,0.6567222094825687,1.0,11.37641970316569,0.23155694796442555,1.0,15.768704,39.82662,23.751556,21.264177,32.640594,11.314495,1.7592716217041027,1.1116219319490135,100.0,100.0,100.0,100.0
4-60000H883-00,Validation,3,15.070779688928917,2.10704425065411,1.0,9.100121735741581,1.5438631815649195,0.6666666666666666,20.178288982856728,35.24906867178564,16.37698955992188,23.01054491018789,31.3003863783026,8.048308539371423,3.9042571513443036,3.395586409893397,23.99601936340332,1.3465023810617616,1.0,11.846220016479492,0.753875432243916,0.6666666666666666,15.780297,39.776318,23.165512,21.29802,32.464314,10.895102,5.894970575968426,3.8818866896955138,100.0,66.66666666666666,100.0,66.66666666666666
401MFD3-3,Test,3,9.786384168581453,0.29380099744771565,1.0,5.003979327661228,0.36224717593767464,1.0,3.081671764895304,12.868055933476759,9.6497494214513,4.878041377393598,9.882020705054826,4.768089498869819,1.820308611240743,0.9641482060800528,11.254040400187174,0.5125951224695106,1.0,5.8041683832804365,0.2670901031860181,1.0,3.412143,14.666183,11.121679,5.588265,11.392433,5.7519383,1.3461017608642585,1.006443405852726,100.0,100.0,100.0,100.0
401MFD3-3,Validation,3,9.806799891363474,0.33883262081170346,0.6666666666666666,6.621061438554498,1.3216317470495704,0.3333333333333333,2.3299077720045998,11.825672782184759,9.566444896640613,4.184765895835963,9.33795107593158,5.34898978406312,5.447024398484042,3.879361805077289,9.389054107666015,1.0579584233701798,0.3333333333333333,6.3496246337890625,1.5288917149604868,0.3333333333333333,2.0918295,11.193484,8.918838,3.7491007,8.464058,4.6248565,6.087059020996094,2.756215473382113,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333
401MFD4-3,Test,3,10.432373102348356,0.3000920813256508,1.0,6.408695860538534,0.6113760560523628,0.3333333333333333,3.731445581652082,14.16381868400044,10.593379736077225,5.544791165648721,11.076187792439038,5.749403423374548,4.434844119329901,1.8965561047744544,12.28100331624349,0.6488621610813995,1.0,6.875228404998779,0.3232049830374015,0.0,4.2588944,16.539898,12.119637,6.6992497,13.102794,6.3099594,4.358764648437499,0.9969948153680352,100.0,33.33333333333333,100.0,0.0
401MFD4-3,Validation,3,10.434160042181736,0.6633459395646991,1.0,6.032399788909224,0.30420025422170216,0.3333333333333333,4.34575093010296,14.779910972284696,10.792529091219604,6.1214182097493115,11.830080843803364,5.69428526762341,3.1037702542914603,0.20848572871608617,10.328266143798828,0.7828899911508427,1.0,5.624268452326457,0.5622417727403888,0.3333333333333333,2.7979984,13.126264,10.236702,4.7384796,10.060715,5.305287,2.52034584681193,1.7018470484063852,100.0,33.33333333333333,100.0,33.33333333333333
4052506-955,Test,3,10.568687063082862,0.26599843421224634,1.0,6.207508812009181,0.1399536525967535,0.6666666666666666,5.300176460040336,15.868863523123201,10.39714133639251,7.45408066512017,13.319123153444401,6.265381185823987,3.2358882616474083,1.2252351984891257,13.081679344177246,0.1336348011248793,1.0,6.811747233072917,0.0717065317778141,1.0,4.8888154,17.970495,13.045535,7.5109787,14.322726,6.782016,2.6073074340820295,1.2435652973771671,100.0,66.66666666666666,100.0,100.0
4052506-955,Validation,3,11.378034781939924,0.24222534412280353,1.0,6.414434403120585,0.20673081851693012,0.3333333333333333,5.47657446938526,16.854609251325183,11.365908233491284,7.835732998924506,13.743766650250661,5.602981669650704,3.3300229791107774,0.7787390837389976,12.426774342854818,0.466403443560499,1.0,6.695608774820964,0.6714154648101168,0.6666666666666666,4.3359714,16.762747,12.114747,6.794742,13.205041,6.221781,2.2204202016194663,1.5079373368833648,100.0,33.33333333333333,100.0,66.66666666666666
4063-16082-3,Test,3,15.70369022130968,0.4837960894382751,1.0,8.392520120991067,0.46887523065353726,1.0,11.878180425933571,27.58187064724325,15.410100818525546,15.434808026701404,23.82732814769247,8.606252691268175,2.9795889039900145,1.5510455536997256,17.89702606201172,0.5305722761399222,1.0,9.018538157145182,0.3992636955078381,0.6666666666666666,9.81327,27.710297,17.630161,13.867124,22.579124,8.616051,2.9918543497721344,3.152412366215511,100.0,100.0,100.0,66.66666666666666
4063-16082-3,Validation,3,15.40958917881269,0.4054013779138551,0.3333333333333333,8.397707541565167,0.8774747747767537,0.3333333333333333,14.878574216119995,30.161428646645476,15.436123258906658,17.44072195238746,24.624395325336987,7.278386617295265,5.9362825622213515,2.6258384226729263,17.580825169881184,0.7314842479895718,1.0,8.759420235951742,0.6792292817686143,0.6666666666666666,9.576905,27.15773,17.111092,13.618676,22.070251,8.330825,2.4411436716715493,1.923158675426712,33.33333333333333,33.33333333333333,100.0,66.66666666666666
4081600-930,Test,3,13.444341699658024,0.6173903621924872,1.0,6.7804662644877345,0.6806546549316341,0.3333333333333333,8.97977789941727,22.424119599075294,13.139318739376453,12.410356548389947,19.017873088677387,6.675904756385982,3.1509895150091896,0.43937723848345484,16.927215576171875,0.8290340371128151,1.0,8.56589682896932,0.3530573836285971,0.6666666666666666,9.02949,25.956705,16.961113,12.865173,21.266703,8.4101,2.169946352640789,1.5792133301154918,100.0,33.33333333333333,100.0,66.66666666666666
4081600-930,Validation,3,13.130186098669938,0.7462006467316837,0.6666666666666666,6.886637508782317,0.9581531184074705,0.3333333333333333,9.139778963722089,22.261961336998557,13.217187709210299,12.096819938163256,18.20402929454794,6.075435740147654,3.5196675141889373,2.797500910319683,15.486486434936523,0.35575311125478914,1.0,8.135267575581869,0.4501316860026961,0.6666666666666666,7.605107,23.091593,15.428914,11.054988,18.95332,7.926893,3.602862040201824,2.0766327959501085,66.66666666666666,33.33333333333333,100.0,66.66666666666666
4081600-940,Test,3,11.880830097915583,1.4085707832410388,1.0,5.951450914226261,1.0048380094506086,0.3333333333333333,6.9939802009350815,18.874810298850665,12.340296419599923,9.952610093658052,15.493384597375004,5.906319445485339,2.7418315291189774,1.406515194990044,14.368026415506998,0.5033712286402645,1.0,7.658886909484863,0.23668433796681665,0.6666666666666666,6.1043115,20.472338,14.0785055,9.089314,16.629248,7.4006023,2.2555300394694,0.9202882079723599,100.0,33.33333333333333,100.0,66.66666666666666
4081600-940,Validation,3,11.111905292985393,0.49669951278284036,0.6666666666666666,6.416912837760356,1.1486726954553146,0.3333333333333333,7.620635469020855,18.69926480875439,10.904010687730834,10.153990748515154,15.99607755532366,6.123371211934579,3.0933022995119774,2.230874419370944,12.93576749165853,1.0125800042769408,1.0,7.028241316477458,0.35184792611803983,0.3333333333333333,4.7975154,17.733282,12.649385,7.396385,14.106049,6.552595,3.8055896759033203,1.2666852128075776,66.66666666666666,33.33333333333333,100.0,33.33333333333333
4082260-939,Test,3,12.476793367780607,0.9252307776127358,1.0,7.140239850918245,0.2585877357054837,0.6666666666666666,8.187260378391315,20.66405374617192,12.889684115319769,10.829571474529745,17.963120830995937,7.102758725614953,2.9273288005320697,1.3705557930127767,15.164934476216635,0.42519276923318017,1.0,7.906057675679524,0.18887808752885193,1.0,7.150763,22.315697,15.1847725,10.408801,18.314857,7.9250965,3.369400978088376,0.9371524870928751,100.0,66.66666666666666,100.0,100.0
4082260-939,Validation,3,13.551580314464223,0.7642420863623022,0.6666666666666666,7.9806852810706745,0.7011056658270782,0.6666666666666666,8.530452212014707,21.9837566175766,13.41987974848161,11.243034271037196,18.630371195949763,7.121342141005922,4.377946114577041,1.6840195355854737,14.712960561116537,0.8560408523163614,1.0,8.466581185658773,0.3031408197566828,0.3333333333333333,6.6094317,21.322393,14.413301,9.783474,17.370996,7.497554,5.007046063741048,2.13147049174072,66.66666666666666,66.66666666666666,100.0,33.33333333333333
4086850-922,Test,3,12.308330776572083,0.8135561890159861,1.0,6.396253919799975,0.5719656212057784,0.6666666666666666,15.186938794137319,27.4952695707094,12.305073675547547,17.62747922867371,23.779177501122636,5.8545533578677755,2.484880140703536,1.3624955429882821,19.336118698120117,0.39155711180451624,1.0,9.25973637898763,0.13185960350032097,1.0,11.1721,30.508219,19.120499,15.5579195,24.817657,9.187735,0.7383238474528019,0.45829192351605536,100.0,66.66666666666666,100.0,100.0
4086850-922,Validation,3,11.670141652458177,0.19503933221952477,1.0,7.252754390677187,0.5161618405672705,0.3333333333333333,13.686761828680247,25.356903481138428,11.58590575530017,15.74658903551802,22.227079055312696,6.758102426807049,3.9556637199928275,2.217147226697374,17.750728607177734,0.6325346387875098,1.0,9.375043233235678,0.6046930967456681,0.3333333333333333,9.687194,27.437922,18.178257,13.765069,22.300379,8.694225,5.935527165730793,3.1302925664131664,100.0,33.33333333333333,100.0,33.33333333333333
4091900-942,Test,3,12.106805051773904,0.45836924387587974,0.6666666666666666,7.100554852856938,1.1500002725020442,0.6666666666666666,8.01357862757591,20.035292776293215,11.938794634082573,10.262873038384308,16.791588977713506,6.338196550530856,2.7569442612367028,2.529240701788251,13.989387194315592,0.5212727750445394,1.0,7.651043097178142,0.6297452251956365,0.6666666666666666,5.8153014,19.804688,14.172823,8.703499,16.010674,7.4214563,2.849873860677084,1.9998894121891302,66.66666666666666,66.66666666666666,100.0,66.66666666666666
4091900-942,Validation,3,11.59633691954321,1.059655173958407,1.0,5.603862933448803,0.6364126187466534,0.0,7.996745087203621,19.59308200674683,11.838815373810943,10.701328530563439,16.12119386539719,5.367988843700074,2.895766123331059,0.22771317194587518,13.520188331604004,0.5921900163786739,1.0,7.022150039672852,0.33602368250658055,1.0,5.3236127,18.843801,13.312636,8.100392,15.122542,6.921383,1.2044407526652006,0.49864075860291296,100.0,0.0,100.0,100.0
4101002-11,Test,3,14.377976063881908,0.4675542073475747,0.6666666666666666,7.695462378076175,0.3915856788217449,0.3333333333333333,10.64865734639833,24.95677633559956,14.444367512259621,13.474462229919501,20.521966251401782,6.918369495170328,4.6596684705044575,1.7227632440172127,16.914428138732912,1.3671492746102494,0.6666666666666666,9.248827934265137,1.5912661975441387,0.6666666666666666,8.917461,25.789087,15.964887,12.690751,21.120476,8.137582,3.40510908762614,3.34406362831841,66.66666666666666,33.33333333333333,66.66666666666666,66.66666666666666
4101002-11,Validation,3,14.272305292342638,0.6533727843184809,0.6666666666666666,8.010287368842427,1.3497305690602217,0.3333333333333333,12.513881745860365,26.662904102242276,14.086360166525193,15.522767752872634,22.624273985155103,6.866280830540418,4.835839129030257,2.276045141107352,16.57003657023112,0.31985882473489896,1.0,8.437659104665121,0.33060286201209216,0.3333333333333333,8.650817,25.220854,16.609959,12.421173,20.619402,8.218419,3.5250533421834316,1.813259745577554,66.66666666666666,33.33333333333333,100.0,33.33333333333333
4131020-3,Test,3,14.106778202513203,0.16307854653476803,0.6666666666666666,8.40327177744807,1.0113811254380976,0.6666666666666666,9.187809994515641,23.163425647813757,14.067532253103543,12.08132975304755,19.58276129486811,7.483996378423427,3.8186081581032187,4.674790962173011,18.395230611165363,0.40165887003793105,1.0,8.908887227376303,0.1284323151637246,1.0,10.333476,28.728706,18.436111,14.483627,23.392511,8.950647,2.5537541707356746,2.4239709328366295,66.66666666666666,66.66666666666666,100.0,100.0
4131020-3,Validation,3,13.969738472473582,0.5109564971051931,0.6666666666666666,7.725631168528905,0.8776128719398132,0.6666666666666666,8.76596247644322,22.668411542204097,14.061034346640636,11.993887473258098,19.00566669109292,7.059673712235957,4.612370018004532,3.4052000775857456,16.292638142903645,0.2866766934717324,1.0,8.488058725992838,0.694269988240125,0.6666666666666666,8.2728195,24.565458,16.107693,11.948185,20.028091,8.040891,3.8141918182373047,2.8179496634883194,66.66666666666666,66.66666666666666,100.0,66.66666666666666
4131020-4,Test,3,15.718051084976151,0.5480136070957435,0.3333333333333333,11.148227975765485,0.8842640189034277,0.0,12.35869273132055,27.627605089234397,15.234790042573618,15.509275675219968,23.648340635304233,8.260862061786547,10.598196301274664,1.8858402722774024,20.92035624186198,1.6932794217934561,0.6666666666666666,11.493978500366211,1.0997678686982104,0.3333333333333333,12.796733,33.672993,20.159887,17.61985,27.646158,9.705448,8.65330759684245,3.332141875779745,33.33333333333333,0.0,66.66666666666666,33.33333333333333
4131020-4,Validation,3,15.718563166961706,0.6026238239959234,0.6666666666666666,9.624383187813159,0.11396584989754617,0.6666666666666666,12.207651269907286,27.910826417284827,15.629902640872528,14.88910596341699,23.91805453465804,9.464124784173448,4.101298100356005,3.3060492970161,18.843759536743164,0.7817815547509185,1.0,9.49585215250651,0.9485039926054409,0.6666666666666666,10.90157,29.74533,19.284235,15.289233,24.282265,9.1030655,3.8408667246500676,2.6589510895458126,66.66666666666666,66.66666666666666,100.0,66.66666666666666
418-09104,Test,3,10.522635926078417,0.24025246113595441,1.0,5.156598947692193,0.16197485353739624,0.3333333333333333,3.3669862976140688,13.889622223692486,10.366759703268308,5.5212662587651815,10.379674452522414,4.932747048592203,2.1403791692117116,1.496203067222497,12.143558820088705,0.46629430221499274,1.0,6.360084613164266,0.31685083826821864,0.6666666666666666,4.0505023,16.194061,12.260294,6.4460177,12.714451,6.3350396,1.590468088785807,1.1381627044930043,100.0,33.33333333333333,100.0,66.66666666666666
418-09104,Validation,3,8.933673102014799,0.536001171848775,0.3333333333333333,5.637586377367469,1.060666538745878,0.3333333333333333,2.677580814174308,11.425043479696546,8.478622673768893,4.10563371916749,8.369946731636048,4.1950048496396874,4.24706938970801,2.7891655263490063,10.895242055257162,0.5541572350753118,1.0,6.312540531158447,0.30988571424962447,0.3333333333333333,3.1736486,14.068891,10.595903,5.256857,10.842307,5.4339676,4.412255446116128,1.6459553032380458,33.33333333333333,33.33333333333333,100.0,33.33333333333333
41F1005,Test,3,12.552353122936035,0.6548343470758633,0.3333333333333333,7.900948151504977,1.2723696990113949,0.3333333333333333,5.737459157735997,18.170051073047084,12.366299463793595,8.060603407204587,14.739408622649599,6.783497210127448,5.02799165140938,3.225282054912011,14.719725799560544,1.0039555243133973,0.3333333333333333,9.29001760482788,1.5312234124739323,0.3333333333333333,6.3806057,20.878012,14.090061,9.418766,16.966356,7.3551817,6.163704554239909,3.9307723043238147,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
41F1005,Validation,3,11.47604281150358,0.3662890657578786,1.0,6.952344115667,0.4587867707443116,0.6666666666666666,5.365128545036576,16.841171356540155,11.32295339842916,7.273458785095452,13.852183630713284,6.316126074284095,3.2588764206581113,2.0387642203059895,12.455844561258951,0.273964563965328,1.0,7.121221383412679,0.5605932099493868,0.3333333333333333,4.325129,16.780973,12.298564,6.7829185,13.195496,6.302572,4.422652244567871,2.409235611198944,100.0,66.66666666666666,100.0,33.33333333333333
41F9003,Test,3,12.8344168796278,0.2925084327117576,1.0,6.4308400430597175,0.5045442744656224,1.0,6.589117169325788,19.423534048953584,12.994367177113219,9.204081147156087,15.634921190215806,6.605005547578367,0.8986643703017828,0.8508727561585759,14.343450864156088,0.5029960520990667,1.0,7.498813947041829,0.2553125173261508,1.0,6.1437554,20.487206,13.991192,9.151363,16.650177,7.3368025,1.3078460693359368,0.6040671101338486,100.0,100.0,100.0,100.0
41F9003,Validation,3,12.610791122708756,0.1883301248507725,1.0,6.765785385155731,0.7727817517806397,0.6666666666666666,6.91624542434629,19.527036547055044,12.680594608111791,9.888815383820976,16.320673707901488,6.690556144791284,1.9902834238167741,1.7127182187965824,13.400471369425455,0.18686253902106015,1.0,6.972397168477376,0.09206045713758458,1.0,5.198869,18.59934,13.329337,7.93981,14.912206,6.9397326,1.4049806594848626,0.9158216379408961,100.0,66.66666666666666,100.0,100.0
41SG272-6,Test,3,14.41378392777485,0.9141850178824142,1.0,8.251439480027685,0.418415582523631,0.6666666666666666,9.123804139754517,23.537588067529366,14.540060679889049,11.393282188845026,19.58564479666917,8.23664641155184,2.4924993102290602,1.571261207995227,16.912640889485676,0.7947680172550624,1.0,8.752973715464273,0.47631729579425686,0.3333333333333333,8.926608,25.839249,16.774855,12.759064,21.08024,8.285422,3.025809605916342,1.7576230552761982,100.0,66.66666666666666,100.0,33.33333333333333
41SG272-6,Validation,3,15.018944842532164,1.0342530001264585,1.0,8.891179245328944,0.7540581771836264,0.6666666666666666,8.298085587185303,23.317030429717466,14.636458681404159,10.261850272823937,18.887058693829058,8.57208805302537,2.9141397607222763,2.94002631357738,16.74910608927409,0.8651545925919981,1.0,8.48195997873942,0.12820200279384725,0.6666666666666666,8.8205805,25.569687,17.360497,12.690846,20.867027,8.390089,2.7600208918253597,2.879110362210454,100.0,66.66666666666666,100.0,66.66666666666666
4205401,Test,3,14.707352762564076,0.7980315413641434,1.0,7.060571987206753,0.5272855927376899,1.0,13.306172567307739,28.01352532987181,15.07224709002294,16.562497170804953,23.623069158011706,7.17794112562045,1.1028049690902613,0.9522671737624858,19.492947896321613,0.7877705801946577,1.0,9.440712928771973,0.3440784972536894,1.0,11.410034,30.902983,19.981941,15.848958,25.289673,9.6497345,3.188690185546877,1.6135434259549248,100.0,100.0,100.0,100.0
4205401,Validation,3,14.783417166745943,0.2655136551180424,1.0,7.270078266108704,0.04632631839398375,1.0,12.803342495759006,27.58675966250495,14.852877696184626,16.13745682817412,23.407535094282824,7.276227041581347,2.731813353776751,0.7625491617857669,17.90177281697591,0.4981706285099991,1.0,8.680626233418783,0.2237837575752067,0.6666666666666666,9.818637,27.720407,18.107458,13.947091,22.592697,8.675564,4.402867635091147,1.8438524308374225,100.0,100.0,100.0,66.66666666666666
430070-2,Test,3,4.474934180491647,0.24281503024226275,0.6666666666666666,2.9034003031529263,0.4851318772091494,0.6666666666666666,0.9869249150270809,5.407349123413106,4.360163887133172,1.66801995998951,4.305562502208619,2.639611121423086,1.0070739299575544,1.2153002590319688,6.205876572926839,0.5425273033216257,0.6666666666666666,3.5376859505971274,0.7180147098802961,0.6666666666666666,0.6924712,6.837803,6.164236,1.6993805,4.8993626,3.1906765,1.3092577457427979,1.5360980586916428,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666
430070-2,Validation,3,4.6939169996344985,0.23115962489562147,0.6666666666666666,2.9273035208122185,0.31217547105983945,0.6666666666666666,1.4195428964947892,6.083729917700631,4.539293350846494,2.1392416997585038,4.882631165169627,2.7405791865269613,0.9657279940740026,0.9640811604711698,5.337426662445068,0.3426443818037107,1.0,2.7916200160980225,0.15853286960669632,0.6666666666666666,0.41641662,5.7538433,5.1464934,1.2750598,4.049186,2.6852605,0.7078443368275961,0.4273156956651671,66.66666666666666,66.66666666666666,100.0,66.66666666666666
430201,Test,3,10.12361714284623,0.37242301469736017,1.0,5.449576057614023,0.20632582795426926,0.3333333333333333,2.4689520687958986,12.592569211642129,9.873575517866959,4.57288656542767,9.680517364193014,5.141694245630574,2.9254778572171904,0.748685841138621,11.294996897379557,0.355731188498506,1.0,6.257574399312337,0.3918685035651989,0.0,3.391898,14.686894,11.189388,5.5441704,11.366754,5.741805,3.56088924407959,0.09895786267221639,100.0,33.33333333333333,100.0,0.0
430201,Validation,3,9.460898667199286,0.41150124306152647,1.0,4.943125276337468,0.10388207059861987,0.3333333333333333,3.3042886922577104,12.765187359456997,9.196954792148174,5.008446159832116,9.875808761262014,4.963210454997426,1.6306288435387088,1.1532573649137525,10.440547943115234,0.370970830377545,1.0,5.534765164057414,0.37063864594694645,0.6666666666666666,2.8298159,13.270363,10.670797,4.774711,10.148559,5.499551,2.2789915402730316,0.6015154202345094,100.0,33.33333333333333,100.0,66.66666666666666
